,video_id,comments
4103,Pe6JnTFrls0,"['Comment your favorite !', 'Chop is very cute  chop is god😎', 'very good', ""I espected Jimmy to Teabag Ron's face LMAO"", 'Chop', 'chop is the best', 'Chop is my favorite doge I  wish I  had this doge', 'Chop the dog', 'Chop', 'Chop']"
4104,uYGXJTCfEBE,"['A truck can be stopped by a tree', 'WHY IS EVERYONES COMMENT LIKED', 'This is the exact reason why gta is better than fortnite', '""I love how he brings joy and laughter to all of us""🔥👍👍', '*""MY* *GTA5* *GLITCH* *IS* *WHAT* *EVERYONE* *USES* *AM* *I* *RIGHT?""* 💥💪👍💪💥', ""Let's test if u read all of our comments and give us a heart"", ""Fortnite without building but with cars is fun. I'm not going to hate a actually good game just because of some kids and the bandwagon."", 'East and West GTA is best ❤️', '와우', 'Opppppppppppppppppppppp']"
4105,SXmOwHygeWw,"['Just thug stuff', 'I have thug video how to send it for you? Instagram or Twitter or what', 'Hi! Do you remember me?:) Can you use my new clips pls?=)))', 'Omg onespot! I actually love it thug lifes!', 'Op bro mast tabahi video', 'Amazing video man 😁\nNice', 'Respect fr👏', 'Good', 'Where is herobrine smp', 'Who like this comment he or she is legend']"
4106,Z-teLX_Xpqg,"['Which vehicle do you use for military base?', 'Thats not gta online', 'I Love your vids ❤️', 'Amazing', 'an face reveal , how did I miss that video?', ""I'm from Ukrain"", 'The English?', 'What is favourite military vehicle guys', ""Ye that's pretty good"", 'Do face camp in all the videos of onespot..']"
4107,OF9Nix2TYUI,"['GTA one looks cool !', ""The Pyro's my most used aircraft it can dodge missiles and it's fast plus it has pretty decent guns that can rip anything apart. In my opinion it's the only aircraft that can take on the Starling in a dogfight and have a fighting chance of winning."", 'I want it', '169th coment\n\n\nThe real one looks cooler to me', 'Winner is GTA 5 🥳🥳🥳🥳', ""In real it's Sea Venom! Has big cockpit"", 'Alas,  Z2u delivery fast uh-huh!', '언빌리버블', 'Produa car vs car Gta place', 'Bhai hindi main video banayo']"
4108,Fm9o4UICM6w,"['GTA 5 is really starting to show its age, time for Rockstar to move the hell on.', 'Ruiner is better, it’s in disguise and it’s like a James Bond car without the submarine part.', 'BEST YOUTUBER', 'Winner is ZR380 🥳🥳🥳', '1:38 well ramming test tells that he got rammed lol', 'Zr380', 'Sweet every time you give beautiful content, do you remember me ?good luck', 'Ruiner zr380 both are best and legend car make a car on Onespot Gaming Car! Love Your Videos', ""Dam i have watched your videos for 4 years    it's been so long"", 'THNAKS FOR 0 ❤️\nAB JALDI SE 10M KRWADO GAIJJ😂❤️\nLUB U ALL😂♥️']"
4109,ciqEqywU0BU,"['Need more industrial vehicles !', 'Tnx', 'Winner is San Andreas 🥳🥳🥳', '상상돔ㅅ함!!!!', 'Why dont you drive the cars here ?', 'Tank gta Sa vs tank gta v', 'GOOd', 'Hey men please review plane besar GTA vs f5 freedom real🙏', ""One is standard originally in gta v and other is a mod, can't really compare them as the mod vehicle will always perform better"", 'Mast bhai kiyahi gadi hai 🚓 🚓 🔥 🔥']"
4110,rf3Bw87R-aU,"[""It's cool !"", '현실훈덜덜', 'The last stand', '""I love how he brings joy and laughter to all of us""🔥👍💪', 'Hello ashan bhai herobrime smp ke video coming daye', 'Cool bro', 'اين العرب', 'Long time no see this kinda videos its fire 🔥🔥', 'Big fan ishan bhai', 'Amazing']"
4111,xp_AEdcazyQ,"['Trying MOC?', 'my guy moc takes 12 its when the truck explode', 'The MOC is based on the shit from the hunt for red october isnt it', 'Moc is awesome for nascar rp’s', 'They need to add more drivable armoured buildings like these\n\n\n\n\n\n\nThe buildings part is joke', 'Winner - MOC\nResult :-\nMOC - 6\nChernobog - 4', 'Winner is MOC 👍👍🤩🥳', 'I’d u had the trailer of and only the cab it would’ve preformed much better than it did', ""I can't believe this is Ishan's channel"", 'Op mere bhai caangla mast 🔥 🔥 🔥 🔥']"
4112,xM24w5AcG5I,"['Like for more !', '2:41 VIGILANTES VS HYDRA', '0:10 SCRAMJET LANDS ON HYDRA', '🥰 GTA 5 🥰.', '0:00\n0:18', '0:00', 'Good videos and music god I the music I like the ride or die song nice videos ❤🐈🐒🐕', '5:28 ;كاتسين نادره موجوده ففلم', '2:39 song?', 'What if I just took a  picture and should’ve been recording the time when my oppressor mk2 break the physics of hovering and it was hovering upside down under a bridge like it was Spider-Man']"
4113,Z9VuYeA4yYM,"['GTA or Real?', '리얼!!!', 'On my to english', ""Fuckda this channel  don't see his videos"", 'Bhai please speak Hindi', 'Bhaiya What a content', 'Bhai herobrine SMP ki video kab aayega 😭', 'Bro Meri Dost bonaga please', 'Amazing content ded😀😀', 'Yes ❤🔥🔥🔥']"
4114,oXIchKv4eVg,"['bRRRRRT', 'B-11 3.800.000 Luxury Luxor deluxe 10.000.000', 'BrrrrrrrrrrT', 'The luxury one is more armored that the laxer', '1:13  Really thought armours wheel was gonna save them :(', ""Thunderbolt doesn't have bomb bay!!!"", 'Thunderbolt is better', 'Of course I’m not telling that it’s a bad plane it’s decent aircraft but the price ain’t worth it but if anyone wants to buy it then go ahead I won’t judge', 'The Luxor delux ain’t worth it it’s just a bigger  and gold version of a normal Luxor but it costs 10 billion I’m so pissed that I bought it and didn’t pay attention to the price', 'A10vslearjet']"
4115,6H9RcRbLwCE,"['Esta muy bien', 'Pole test-Bin laden style.', 'Tie 😔', 'witch is better insurgent pickup or normal insurgent?', 'It was tricky flying the big jet in GTA 5', 'Very Good!👍😊', 'Adios airlines', 'Dma airtrain and airtrai mod gta 5 plisss', 'The airplane from gta 4 made it differently but still good', 'عالی بود']"
4116,DxrTWWjSogc,"['Modded looks sick', 'Damn I miss the agr I would protect them in black ops 2 during campaign (expect the one that shoots me) but the one with four legs I believe was hard to destroy when I was little I had to equip the mini gun and a rocket launcher just to kill it', 'MOD', 'modder tank is from call of duty black ops2', 'Moder has cod black ops 2 arg tank', ""That's funny that AGR from Black ops 2"", 'mod looks cool but damn, too strong weapon', ""You're videos are sooooo cool bro continue making it"", ""I like You're videos 👍👍👍👍👍"", 'what is this like ASD']"
4117,sqeo-qauvH0,"['Which one did you unlocked?', ""How to get the perico pistol:\n1. Find a blue marker on the map. It randomly occurs. Go to the guard and search his pockets. You have a chance to either get cash, or a key to unlock a cabinet in El rubio's office. If u are lucky u get the key. After that's done, do the cayo perico heist. Either quick job or if ur a rich folk like me, you would have the kosatka and so the cayo perico heist."", 'Winner is Perico Pistol 🥳🥳🥳🥳🥳😋', 'IDK WHY BUT 2:40 LOOKED LIKE KGF', '1:29 how can i make those npcs stand  still and not reacting at all?', 'I love the stone hatchet in the Terrorbyte Diamond Heist.', 'hi', 'If you dont have this limited weapon ""dont even try to own it"" most of them garbage stats except stone hatched, bc once you owned it will stuck on weapon selection & can\'t throw, pistol mk2 or ap pistol had better choice & you can throw it.', 'I have all weapons in game really all 18 meele 9 shotguns 8 heavy 7 throwable 16 pistols 10 machine guns 8 other machine guns and 3 snipers', '""I love how he brings joy and laughter to all of us""🔥🔥🔥']"
4118,su-YMgAydV4,"['Almost forgot about turreted limo.', 'Turreted limo can also be called by the VIP or CEO or both  vehicle menu', 'what have we learned from this video: insurgents are king', 'Winner is the Insurgent 😍😍🥳🥳', 'Khatarnak ishan\nOp', 'Great as always', 'Amazing', 'OGs remember the buttmoblie form annoying orange', 'Luv you bhai 😊\n29-5-22', '❤❤👍👍👍👍👍👍👍👍👍👍👍👍']"
4119,kZxAHi25kAM,"['Likeeee', '7:59 AVENGER VS LUXOR', '0:51 MOLTOLK CRASHES INTO CAR', '🥰 GTA 5 🥰.\n👍🏻.', 'Love your videos bro ❤️', 'I mean at least ur better than ur Indian ppl', 'Is this channel of ishan?', 'nobody:\nme dodging my responsobilities 3:10', 'Nice', ""Guy:*does three backflips*\nRandom guy:I don't care\nGuy:*parks a car*\nEveryone:thug life""]"
4120,lwysw8ICNRg,"['CJ is best', 'You are indian', 'Чернокожие на ютубее', 'i love cj', 'Good', 'Ishan bhai Hindi mein bolo', 'Rip Ray loitta the voice actor Tommy 😭😭😭', 'Nice bro', '😂', 'LUXOR DELUXE.']"
4121,sH3h_q9Qmlo,"['Ever saw ambulance heli?', 'i need ambulance helicopter', 'One question for the tunnel test why did the heli not land near the tunnel and then Franklin run by foot', 'Winner is Ambulance helicopter 😍🥰🥰🥰', 'brazilian fire department águia helicopter', '4:55 AHHHHHHHHHHH', '4:54 I aM OkAY', 'Beliau ini kocak geming ygy', 'BRO THE GUY ON THE MOUNTAIN WHEN HE WAS RESCUED XD', 'Ambulance helis are in story node hospital roof sometimes']"
4122,iSJouUx3eh4,"['Luxury VS POWERRRR', 'Dee', 'Cooles vidio', '2:41 But the tail of the FH-1 HUNTER kept wagging. . . 😆', 'can you still compare an armored car from an ordinary car?', 'Winner is ARMORED 🥳🥳🥳🥳🥳🤩', '2:37 Me watching Franklin fall to the ground', 'For once I prefer the luxury', 'In drop test only franklin survive', 'Is the armored one is the AH-64 Apache?']"
4123,99UWnSwXmB4,"['GTA 5 minigun is OP !', 'Ok', 'I love them both', 'The best is the minigun de Gta 5', 'Winner is GTA V 🙏🥳🥳', 'I love them both idc', 'Hiii', 'Hi! a good comparison turned out, there is an idea! can you please make a comparison of scar machine, from different games! thanks', 'Tutorial on how to get it? :0', 'screw cross platform, we got cross game!']"
4124,209RS9JmsBQ,"['Seating capacity : 2 > Seating Capacity : 1', 'very good', ""Tbh the real lifer version looks way better than the gta plus it fits better in the state of San Andreas better\nEdit: only thing it's missing is the top box on the back"", 'is there a link for the police bike mod?', 'GTA', 'Winner is real 😜🥳🥳🤩', 'Бред...', 'Real', 'Can you tell me music name in 1:02 used', ""Great video keep up the good work and suggestion, you should do like a gta building verses the irl version of it like penthouse and real idk if that's possible but.""]"
4125,nipWvFWp4PQ,"['They should add it to Online !', 'This made my night', '4:55 backrooms?', 'Small limbo faster and better 😃', ""''sooo long!'' thats what she said"", '5:27 The long limo draws circle better than me this is just perfect', ""It's name is liiiiiiiiiiiiiiimooooooooooo"", 'Oppp🖤', 'long vs short', 'In mode there is CTRL+C CTRL+V X? Times…\nThe mode one is real stretch']"
4126,E3tFqXwrrU0,"['Wow 1:50 was so funny', '❤️ GTA 5 ❤️.', '01:27', '01:27up\n09:49you\n10:33', '01:27up\n09:49ÿōü', '01:27up', 'nie', '❤❤😍😍👍👍👍👍👍👍👍👍👍', 'Great content', '5:18 how this dude managed to keep his scuba gear in land?']"
4127,vOLO3I_8lGI,"['Weak is too weak !', 'By cheat codes', 'I love your all videos🥰', 'That Apc is from Call of duty infinite warfare and you can tell because it says Sato on the turret (solar associated treaty organisation) and because of the Unsa emblem on it ( United Nations Space alliance). Also call of duty infinite warfare is probably my favourite game', ""Can't you know how to speak?"", 'Havent saw your face in this channel before', 'By the way onepost, an interesting fact: did you know that the strongest car is the APC from the movie, Killer bean forever', 'I am happy to see your face', 'Why are speak English', 'Hamko malum hai tum English bol sakte ho iska Matlab yha thori hai ki  tum Hindi bolne me sarmao']"
4128,0NY68MUAICw,"['Blimp !', 'i hear helicopter', 'gta san andreas but its fake blimp', 'ghost balloon gta san andreas', ""I DISAGREE!!!! YOU DID A DISHONEST THING WITH GTA SAN ANDREAS, BECAUSE IN GTA 5 YOU SHOT DIRECTLY AT THE AIRSHIP WELL, IN PRINCIPLE, THIS IS UNDERSTANDABLE, BECAUSE IN GTA 5 THE AIRSHIP HAS A TEXTURE, BUT NOT IN GTA SAN ANDREAS!!!! IN GTA 5 YOU SHOT AT AN AIRSHIP, BUT NOT IN GTA SAN ANDREAS, IN GTA SAN YOU SHOT AT A TEXT THAT DOESN'T EVEN HURT THE AIRSHIP!!!!!!!!!!!!!!!!! HERE'S A LOOK:   0:35      UNSUBSCRIBE!!!!!!!"", 'Winner is GTA V 🤑🤑', 'just replace the hunter for the blimp and youll get a attack blimp', 'The atomic in GTA SA is an helicopter but with mods looks it different', 'u are a legend bro !', 'San Andreas Blimp is sound helicopter']"
4129,_S829AKdtNc,"[""Which Michael's vehicles do you know?"", 'El vehículo que yo conozco es el tailgater y el premier', ""Wait I don't remember Michael having tractor?!?"", 'FRAENKLN PLIIIIIIS', ""Make video about  All Trevor's Vehicles in GTA5/GTA Online. Trevor is great Protagonist 🙂"", 'Does tezeract belong to trevor', 'How do you do this', 'I feel like the boat has a longer map', 'Tractor the best. Easily', 'Me like you']"
4130,zR9M-RmsgFo,"['Give them any car, cops are bad in GTA 5 !', 'very good', 'Bohot ache', 'Suscribete', 'Is that ford fuckus', 'OnespotGaming I agree', 'Ambulance vs real life ambulance', 'Give us a police update', 'thats my sheriff old livery on the rea cop car orange county sheriff florida', ""You should have actually done this in real life instead of GTA v why do you have to put the same vehicles in the same universe the virtual world isn't the real world noob""]"
